Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-12-04 02:00:00,Hungary,Hungary,HU,274.55,317.87,61.09,11.62,entsoe.eu,false,
2023-12-04 03:00:00,Hungary,Hungary,HU,286.24,330.02,60.07,11.41,entsoe.eu,false,
2023-12-04 04:00:00,Hungary,Hungary,HU,314.92,360.96,57.11,12.86,entsoe.eu,false,
2023-12-04 05:00:00,Hungary,Hungary,HU,328.57,379.7,53.18,14.12,entsoe.eu,false,
2023-12-04 06:00:00,Hungary,Hungary,HU,312.77,365.02,53.69,17.63,entsoe.eu,false,
2023-12-04 07:00:00,Hungary,Hungary,HU,281.08,331.32,58.39,24.42,entsoe.eu,false,
2023-12-04 08:00:00,Hungary,Hungary,HU,246.81,297.84,61.62,30.17,entsoe.eu,false,
2023-12-04 09:00:00,Hungary,Hungary,HU,224.5,274.81,64.39,35.47,entsoe.eu,false,
2023-12-04 10:00:00,Hungary,Hungary,HU,220.94,271.65,64.73,39.07,entsoe.eu,false,
2023-12-04 11:00:00,Hungary,Hungary,HU,219.3,269.13,65.03,39.38,entsoe.eu,false,
2023-12-04 12:00:00,Hungary,Hungary,HU,236.2,287.42,62.07,34.93,entsoe.eu,false,
2023-12-04 13:00:00,Hungary,Hungary,HU,263.16,315.43,58.33,28.88,entsoe.eu,false,
2023-12-04 14:00:00,Hungary,Hungary,HU,279.9,330.28,57.55,26.82,entsoe.eu,false,
2023-12-04 15:00:00,Hungary,Hungary,HU,280.61,328.74,58.99,28.41,entsoe.eu,false,
2023-12-04 16:00:00,Hungary,Hungary,HU,277.68,326.1,58.93,28.47,entsoe.eu,false,
2023-12-04 17:00:00,Hungary,Hungary,HU,281.87,330.85,58.03,26.68,entsoe.eu,false,
2023-12-04 18:00:00,Hungary,Hungary,HU,287.15,336.48,57.46,25.35,entsoe.eu,false,
2023-12-04 19:00:00,Hungary,Hungary,HU,296.21,345.75,56.6,23.05,entsoe.eu,false,
2023-12-04 20:00:00,Hungary,Hungary,HU,286.38,331.65,59.45,22.84,entsoe.eu,false,
2023-12-04 21:00:00,Hungary,Hungary,HU,281.62,324.47,60.9,21.98,entsoe.eu,false,
2023-12-04 22:00:00,Hungary,Hungary,HU,283.06,325.44,61.12,20.24,entsoe.eu,false,
2023-12-04 23:00:00,Hungary,Hungary,HU,269.7,309.94,63.31,19.11,entsoe.eu,false,
2023-12-05 00:00:00,Hungary,Hungary,HU,268.73,309.17,63.46,18.84,entsoe.eu,false,
2023-12-05 01:00:00,Hungary,Hungary,HU,272.73,314.41,62.15,16.87,entsoe.eu,false,
2023-12-05 02:00:00,Hungary,Hungary,HU,270.34,313.31,61.34,16.55,entsoe.eu,false,
2023-12-05 03:00:00,Hungary,Hungary,HU,280.2,324.36,60.05,15.91,entsoe.eu,false,
2023-12-05 04:00:00,Hungary,Hungary,HU,297.74,340.91,59.46,16.05,entsoe.eu,false,
2023-12-05 05:00:00,Hungary,Hungary,HU,309.79,357.79,56.02,17.75,entsoe.eu,false,
2023-12-05 06:00:00,Hungary,Hungary,HU,306.23,353.8,56.31,19.87,entsoe.eu,false,
2023-12-05 07:00:00,Hungary,Hungary,HU,305.05,353.16,55.71,20.15,entsoe.eu,false,
2023-12-05 08:00:00,Hungary,Hungary,HU,293.8,341.77,56.88,22.67,entsoe.eu,false,
2023-12-05 09:00:00,Hungary,Hungary,HU,295.75,344.15,56.5,21.76,entsoe.eu,false,
2023-12-05 10:00:00,Hungary,Hungary,HU,297.7,346.56,56.06,20.93,entsoe.eu,false,
2023-12-05 11:00:00,Hungary,Hungary,HU,295.57,344.45,56.24,21.22,entsoe.eu,false,
2023-12-05 12:00:00,Hungary,Hungary,HU,297.29,346.14,55.95,20.69,entsoe.eu,false,
2023-12-05 13:00:00,Hungary,Hungary,HU,307.68,357.31,54.43,18.38,entsoe.eu,false,
2023-12-05 14:00:00,Hungary,Hungary,HU,315.35,365.28,53.69,17.29,entsoe.eu,false,
2023-12-05 15:00:00,Hungary,Hungary,HU,313.62,362.99,54.63,19.42,entsoe.eu,false,
2023-12-05 16:00:00,Hungary,Hungary,HU,312.24,361.5,54.76,19.24,entsoe.eu,false,
2023-12-05 17:00:00,Hungary,Hungary,HU,307.11,355.94,55.4,19.82,entsoe.eu,false,
2023-12-05 18:00:00,Hungary,Hungary,HU,306.34,355.28,55.38,19.49,entsoe.eu,false,
2023-12-05 19:00:00,Hungary,Hungary,HU,313.72,364.11,53.72,16.29,entsoe.eu,false,
2023-12-05 20:00:00,Hungary,Hungary,HU,325.92,376.25,52.82,12.71,entsoe.eu,false,
2023-12-05 21:00:00,Hungary,Hungary,HU,327.51,371.88,56.22,12.09,entsoe.eu,false,
2023-12-05 22:00:00,Hungary,Hungary,HU,320.36,362.88,57.76,11.09,entsoe.eu,false,
2023-12-05 23:00:00,Hungary,Hungary,HU,312.07,354.19,58.92,12.11,entsoe.eu,false,
2023-12-06 00:00:00,Hungary,Hungary,HU,301.59,343.91,59.52,12.19,entsoe.eu,false,
2023-12-06 01:00:00,Hungary,Hungary,HU,295.75,338.96,59.38,12.04,entsoe.eu,false,
2023-12-06 02:00:00,Hungary,Hungary,HU,294.24,337.91,59.24,11.98,entsoe.eu,false,
2023-12-06 03:00:00,Hungary,Hungary,HU,301.71,345.41,58.52,12.38,entsoe.eu,false,
2023-12-06 04:00:00,Hungary,Hungary,HU,317.94,362.6,57.16,13.19,entsoe.eu,false,
2023-12-06 05:00:00,Hungary,Hungary,HU,324.46,372.44,54.67,13.96,entsoe.eu,false,
2023-12-06 06:00:00,Hungary,Hungary,HU,295.63,342.68,56.44,19.15,entsoe.eu,false,
2023-12-06 07:00:00,Hungary,Hungary,HU,286.35,334.33,57.54,22.76,entsoe.eu,false,
2023-12-06 08:00:00,Hungary,Hungary,HU,286.78,334.9,57.5,24.07,entsoe.eu,false,
2023-12-06 09:00:00,Hungary,Hungary,HU,284.37,332.85,57.45,24.03,entsoe.eu,false,
2023-12-06 10:00:00,Hungary,Hungary,HU,277.38,325.58,58.23,25.84,entsoe.eu,false,
2023-12-06 11:00:00,Hungary,Hungary,HU,285.6,334.98,56.8,24.33,entsoe.eu,false,
2023-12-06 12:00:00,Hungary,Hungary,HU,289.8,338.27,56.35,23.51,entsoe.eu,false,
2023-12-06 13:00:00,Hungary,Hungary,HU,293.31,341.06,55.9,22.8,entsoe.eu,false,
2023-12-06 14:00:00,Hungary,Hungary,HU,296.21,343.44,55.73,22.63,entsoe.eu,false,
2023-12-06 15:00:00,Hungary,Hungary,HU,299.19,345.96,56.13,21.55,entsoe.eu,false,
2023-12-06 16:00:00,Hungary,Hungary,HU,298.09,344.69,56.14,21.44,entsoe.eu,false,
2023-12-06 17:00:00,Hungary,Hungary,HU,299.42,346.16,55.71,21.34,entsoe.eu,false,
2023-12-06 18:00:00,Hungary,Hungary,HU,298.56,346.46,55.62,20.59,entsoe.eu,false,
2023-12-06 19:00:00,Hungary,Hungary,HU,296.59,345.31,55.4,19.5,entsoe.eu,false,
2023-12-06 20:00:00,Hungary,Hungary,HU,296.96,344.81,55.99,16.01,entsoe.eu,false,
2023-12-06 21:00:00,Hungary,Hungary,HU,286.75,332.39,58.27,15.95,entsoe.eu,false,
2023-12-06 22:00:00,Hungary,Hungary,HU,277.2,321.38,59.95,16.91,entsoe.eu,false,
2023-12-06 23:00:00,Hungary,Hungary,HU,268.84,312.7,60.69,17.39,entsoe.eu,false,
2023-12-07 00:00:00,Hungary,Hungary,HU,264.52,309.59,60.25,19.76,entsoe.eu,false,
2023-12-07 01:00:00,Hungary,Hungary,HU,265.54,311.6,59.47,21.13,entsoe.eu,false,
2023-12-07 02:00:00,Hungary,Hungary,HU,261.24,308.02,59.52,22.87,entsoe.eu,false,
2023-12-07 03:00:00,Hungary,Hungary,HU,256.23,302.85,60.24,23.72,entsoe.eu,false,
2023-12-07 04:00:00,Hungary,Hungary,HU,253.32,300.35,60.4,24.65,entsoe.eu,false,
2023-12-07 05:00:00,Hungary,Hungary,HU,258.36,305.53,60.11,26.64,entsoe.eu,false,
2023-12-07 06:00:00,Hungary,Hungary,HU,262.5,310.12,59.89,32.61,entsoe.eu,false,
2023-12-07 07:00:00,Hungary,Hungary,HU,263.73,311.2,60.06,31.96,entsoe.eu,false,
2023-12-07 08:00:00,Hungary,Hungary,HU,259.18,306.24,60.7,34.34,entsoe.eu,false,
2023-12-07 09:00:00,Hungary,Hungary,HU,255.31,303.25,60.84,36.72,entsoe.eu,false,
2023-12-07 10:00:00,Hungary,Hungary,HU,250.35,298.09,61.4,37.44,entsoe.eu,false,
2023-12-07 11:00:00,Hungary,Hungary,HU,247.95,295.74,61.54,36.93,entsoe.eu,false,
2023-12-07 12:00:00,Hungary,Hungary,HU,249.95,297.6,61.44,36.51,entsoe.eu,false,
2023-12-07 13:00:00,Hungary,Hungary,HU,254.51,302.78,60.49,34.43,entsoe.eu,false,
2023-12-07 14:00:00,Hungary,Hungary,HU,262.33,310.98,59.39,32.04,entsoe.eu,false,
2023-12-07 15:00:00,Hungary,Hungary,HU,277.35,326.68,58.48,28.1,entsoe.eu,false,
2023-12-07 16:00:00,Hungary,Hungary,HU,283.43,332.35,58.36,26.98,entsoe.eu,false,
2023-12-07 17:00:00,Hungary,Hungary,HU,288.07,336.82,57.67,24.35,entsoe.eu,false,
2023-12-07 18:00:00,Hungary,Hungary,HU,303.9,354.99,54.94,19.96,entsoe.eu,false,
2023-12-07 19:00:00,Hungary,Hungary,HU,305.02,354.7,55.52,18.68,entsoe.eu,false,
2023-12-07 20:00:00,Hungary,Hungary,HU,300.03,345.21,58.41,18.22,entsoe.eu,false,
2023-12-07 21:00:00,Hungary,Hungary,HU,296.23,337.28,60.85,16.32,entsoe.eu,false,
2023-12-07 22:00:00,Hungary,Hungary,HU,284.02,320.17,64.35,16.22,entsoe.eu,false,
2023-12-07 23:00:00,Hungary,Hungary,HU,286.17,323.26,63.85,14.52,entsoe.eu,false,
2023-12-08 00:00:00,Hungary,Hungary,HU,277.88,316.27,63.52,13.58,entsoe.eu,false,
2023-12-08 01:00:00,Hungary,Hungary,HU,272.75,311.77,63.22,13.18,entsoe.eu,false,
2023-12-08 02:00:00,Hungary,Hungary,HU,272.3,311.53,62.97,13.64,entsoe.eu,false,
2023-12-08 03:00:00,Hungary,Hungary,HU,280.43,320.74,61.89,15.06,entsoe.eu,false,
2023-12-08 04:00:00,Hungary,Hungary,HU,271.15,311.9,63.02,18.77,entsoe.eu,false,
2023-12-08 05:00:00,Hungary,Hungary,HU,280.21,323.4,61.03,21.36,entsoe.eu,false,
2023-12-08 06:00:00,Hungary,Hungary,HU,281.63,327.69,59.47,23.44,entsoe.eu,false,
2023-12-08 07:00:00,Hungary,Hungary,HU,262.01,308.46,61.9,28.88,entsoe.eu,false,
2023-12-08 08:00:00,Hungary,Hungary,HU,233.76,278.66,65.31,35.58,entsoe.eu,false,
2023-12-08 09:00:00,Hungary,Hungary,HU,236.12,285.51,64.5,35.91,entsoe.eu,false,
2023-12-08 10:00:00,Hungary,Hungary,HU,235.69,285.43,64.44,36.21,entsoe.eu,false,
2023-12-08 11:00:00,Hungary,Hungary,HU,233.79,281.13,63.62,34.06,entsoe.eu,false,
2023-12-08 12:00:00,Hungary,Hungary,HU,238.57,285.58,63.04,31.87,entsoe.eu,false,
2023-12-08 13:00:00,Hungary,Hungary,HU,245.61,291.94,62.46,29.48,entsoe.eu,false,
2023-12-08 14:00:00,Hungary,Hungary,HU,254.91,300.8,61.7,27.57,entsoe.eu,false,
2023-12-08 15:00:00,Hungary,Hungary,HU,268.94,314.42,61.05,26.18,entsoe.eu,false,
2023-12-08 16:00:00,Hungary,Hungary,HU,271.07,315.3,61.76,27.14,entsoe.eu,false,
2023-12-08 17:00:00,Hungary,Hungary,HU,273.84,318.58,61.19,25.78,entsoe.eu,false,
2023-12-08 18:00:00,Hungary,Hungary,HU,284.51,331.4,59.32,23.73,entsoe.eu,false,
2023-12-08 19:00:00,Hungary,Hungary,HU,280.54,325.05,60.7,23.11,entsoe.eu,false,
2023-12-08 20:00:00,Hungary,Hungary,HU,289.67,331.3,61.2,20.07,entsoe.eu,false,
2023-12-08 21:00:00,Hungary,Hungary,HU,294.52,333.63,62.15,18.02,entsoe.eu,false,
2023-12-08 22:00:00,Hungary,Hungary,HU,288.27,325.81,63.57,17.08,entsoe.eu,false,
2023-12-08 23:00:00,Hungary,Hungary,HU,278.14,315.49,64.95,17.14,entsoe.eu,false,
2023-12-09 00:00:00,Hungary,Hungary,HU,264.93,301.72,66.25,15.88,entsoe.eu,false,
2023-12-09 01:00:00,Hungary,Hungary,HU,261.79,298.64,66.41,14.87,entsoe.eu,false,
2023-12-09 02:00:00,Hungary,Hungary,HU,259.59,296.44,66.6,14.05,entsoe.eu,false,
2023-12-09 03:00:00,Hungary,Hungary,HU,265.73,303.21,66.06,13.94,entsoe.eu,false,
2023-12-09 04:00:00,Hungary,Hungary,HU,275.4,313.69,65.32,14.55,entsoe.eu,false,
2023-12-09 05:00:00,Hungary,Hungary,HU,265.14,303.51,66.34,17.88,entsoe.eu,false,
2023-12-09 06:00:00,Hungary,Hungary,HU,253.12,292.65,66.92,21.16,entsoe.eu,false,
2023-12-09 07:00:00,Hungary,Hungary,HU,241.45,282.62,67.18,23.55,entsoe.eu,false,
2023-12-09 08:00:00,Hungary,Hungary,HU,231.36,272.45,67.87,26.06,entsoe.eu,false,
2023-12-09 09:00:00,Hungary,Hungary,HU,223.39,264.25,68.7,27.46,entsoe.eu,false,
2023-12-09 10:00:00,Hungary,Hungary,HU,229.18,270.17,68.25,26.99,entsoe.eu,false,
2023-12-09 11:00:00,Hungary,Hungary,HU,236.38,277.94,67.62,26.79,entsoe.eu,false,
2023-12-09 12:00:00,Hungary,Hungary,HU,248.39,290.29,66.81,25.86,entsoe.eu,false,
2023-12-09 13:00:00,Hungary,Hungary,HU,256.98,299.7,66.08,25.8,entsoe.eu,false,
2023-12-09 14:00:00,Hungary,Hungary,HU,276.24,319.46,64.6,24.77,entsoe.eu,false,
2023-12-09 15:00:00,Hungary,Hungary,HU,275.25,317.42,65.19,26.6,entsoe.eu,false,
2023-12-09 16:00:00,Hungary,Hungary,HU,279.52,322.0,64.69,25.75,entsoe.eu,false,
2023-12-09 17:00:00,Hungary,Hungary,HU,276.09,318.08,64.97,26.14,entsoe.eu,false,
2023-12-09 18:00:00,Hungary,Hungary,HU,268.21,309.13,66.35,28.06,entsoe.eu,false,
2023-12-09 19:00:00,Hungary,Hungary,HU,255.93,296.07,67.78,29.65,entsoe.eu,false,
2023-12-09 20:00:00,Hungary,Hungary,HU,250.66,289.42,68.92,29.54,entsoe.eu,false,
2023-12-09 21:00:00,Hungary,Hungary,HU,246.71,284.9,69.22,28.2,entsoe.eu,false,
2023-12-09 22:00:00,Hungary,Hungary,HU,231.32,268.56,71.14,29.32,entsoe.eu,false,
2023-12-09 23:00:00,Hungary,Hungary,HU,219.44,256.24,72.19,29.94,entsoe.eu,false,
2023-12-10 00:00:00,Hungary,Hungary,HU,214.71,251.79,72.37,29.97,entsoe.eu,false,
2023-12-10 01:00:00,Hungary,Hungary,HU,216.11,253.64,72.2,28.7,entsoe.eu,false,
2023-12-10 02:00:00,Hungary,Hungary,HU,222.36,259.83,71.77,26.65,entsoe.eu,false,
2023-12-10 03:00:00,Hungary,Hungary,HU,227.22,266.22,70.76,25.45,entsoe.eu,false,
2023-12-10 04:00:00,Hungary,Hungary,HU,236.19,275.37,69.75,23.35,entsoe.eu,false,
2023-12-10 05:00:00,Hungary,Hungary,HU,242.15,280.92,69.17,21.89,entsoe.eu,false,
2023-12-10 06:00:00,Hungary,Hungary,HU,249.15,288.28,68.84,23.22,entsoe.eu,false,
2023-12-10 07:00:00,Hungary,Hungary,HU,248.1,287.81,68.29,23.77,entsoe.eu,false,
2023-12-10 08:00:00,Hungary,Hungary,HU,245.09,285.61,67.99,25.37,entsoe.eu,false,
2023-12-10 09:00:00,Hungary,Hungary,HU,243.7,283.78,68.67,27.04,entsoe.eu,false,
2023-12-10 10:00:00,Hungary,Hungary,HU,237.15,277.04,69.27,28.24,entsoe.eu,false,
2023-12-10 11:00:00,Hungary,Hungary,HU,221.64,261.04,70.67,29.95,entsoe.eu,false,
2023-12-10 12:00:00,Hungary,Hungary,HU,213.67,253.73,71.36,31.01,entsoe.eu,false,
2023-12-10 13:00:00,Hungary,Hungary,HU,228.08,268.59,70.1,30.05,entsoe.eu,false,
2023-12-10 14:00:00,Hungary,Hungary,HU,232.98,273.37,69.69,28.78,entsoe.eu,false,
2023-12-10 15:00:00,Hungary,Hungary,HU,244.8,284.4,69.06,28.77,entsoe.eu,false,
2023-12-10 16:00:00,Hungary,Hungary,HU,249.37,287.52,69.56,28.61,entsoe.eu,false,
2023-12-10 17:00:00,Hungary,Hungary,HU,252.49,291.24,68.93,27.84,entsoe.eu,false,
2023-12-10 18:00:00,Hungary,Hungary,HU,252.25,290.76,69.06,27.95,entsoe.eu,false,
2023-12-10 19:00:00,Hungary,Hungary,HU,256.22,295.96,67.72,25.26,entsoe.eu,false,
2023-12-10 20:00:00,Hungary,Hungary,HU,263.07,302.48,67.07,23.69,entsoe.eu,false,
2023-12-10 21:00:00,Hungary,Hungary,HU,253.2,292.32,67.55,22.99,entsoe.eu,false,
2023-12-10 22:00:00,Hungary,Hungary,HU,249.02,287.18,68.09,22.64,entsoe.eu,false,
2023-12-10 23:00:00,Hungary,Hungary,HU,238.48,276.66,69.21,23.9,entsoe.eu,false,
2023-12-11 00:00:00,Hungary,Hungary,HU,227.89,265.53,70.48,25.94,entsoe.eu,false,
2023-12-11 01:00:00,Hungary,Hungary,HU,219.36,256.11,71.55,26.96,entsoe.eu,false,
2023-12-11 02:00:00,Hungary,Hungary,HU,223.84,261.23,70.96,26.0,entsoe.eu,false,
2023-12-11 03:00:00,Hungary,Hungary,HU,244.16,282.81,68.59,22.99,entsoe.eu,false,
2023-12-11 04:00:00,Hungary,Hungary,HU,282.02,324.12,64.23,21.8,entsoe.eu,false,
2023-12-11 05:00:00,Hungary,Hungary,HU,297.29,342.13,61.09,22.23,entsoe.eu,false,
2023-12-11 06:00:00,Hungary,Hungary,HU,295.31,341.0,60.57,23.82,entsoe.eu,false,
2023-12-11 07:00:00,Hungary,Hungary,HU,289.51,332.94,62.56,26.41,entsoe.eu,false,
2023-12-11 08:00:00,Hungary,Hungary,HU,275.73,318.93,63.72,27.94,entsoe.eu,false,
2023-12-11 09:00:00,Hungary,Hungary,HU,257.14,299.47,65.43,28.7,entsoe.eu,false,
2023-12-11 10:00:00,Hungary,Hungary,HU,262.47,307.53,65.32,29.13,entsoe.eu,false,
2023-12-11 11:00:00,Hungary,Hungary,HU,267.59,315.57,64.32,29.33,entsoe.eu,false,
2023-12-11 12:00:00,Hungary,Hungary,HU,271.2,315.64,63.87,27.69,entsoe.eu,false,
2023-12-11 13:00:00,Hungary,Hungary,HU,291.67,337.68,60.55,23.82,entsoe.eu,false,
2023-12-11 14:00:00,Hungary,Hungary,HU,298.18,343.85,59.94,23.17,entsoe.eu,false,
2023-12-11 15:00:00,Hungary,Hungary,HU,297.94,343.65,59.91,24.39,entsoe.eu,false,
2023-12-11 16:00:00,Hungary,Hungary,HU,295.75,340.38,60.84,25.17,entsoe.eu,false,
2023-12-11 17:00:00,Hungary,Hungary,HU,300.45,345.05,60.6,25.31,entsoe.eu,false,
2023-12-11 18:00:00,Hungary,Hungary,HU,298.55,344.09,59.6,23.19,entsoe.eu,false,
2023-12-11 19:00:00,Hungary,Hungary,HU,305.89,352.08,59.02,21.05,entsoe.eu,false,
2023-12-11 20:00:00,Hungary,Hungary,HU,300.79,344.79,60.14,20.02,entsoe.eu,false,
2023-12-11 21:00:00,Hungary,Hungary,HU,312.38,355.25,60.0,18.63,entsoe.eu,false,
2023-12-11 22:00:00,Hungary,Hungary,HU,289.8,331.37,62.12,19.33,entsoe.eu,false,
2023-12-11 23:00:00,Hungary,Hungary,HU,265.11,302.96,66.2,21.93,entsoe.eu,false,
2023-12-12 00:00:00,Hungary,Hungary,HU,252.35,289.83,67.72,22.78,entsoe.eu,false,
2023-12-12 01:00:00,Hungary,Hungary,HU,250.14,288.31,67.59,23.42,entsoe.eu,false,
2023-12-12 02:00:00,Hungary,Hungary,HU,253.58,291.99,67.18,22.49,entsoe.eu,false,
2023-12-12 03:00:00,Hungary,Hungary,HU,259.03,297.57,66.51,22.61,entsoe.eu,false,
2023-12-12 04:00:00,Hungary,Hungary,HU,273.13,314.09,63.94,22.08,entsoe.eu,false,
2023-12-12 05:00:00,Hungary,Hungary,HU,280.57,325.57,60.55,22.78,entsoe.eu,false,
2023-12-12 06:00:00,Hungary,Hungary,HU,279.54,325.38,60.4,25.7,entsoe.eu,false,
2023-12-12 07:00:00,Hungary,Hungary,HU,263.05,307.63,62.75,28.68,entsoe.eu,false,
2023-12-12 08:00:00,Hungary,Hungary,HU,248.34,295.4,64.82,32.11,entsoe.eu,false,
2023-12-12 09:00:00,Hungary,Hungary,HU,221.96,267.22,68.8,35.71,entsoe.eu,false,
2023-12-12 10:00:00,Hungary,Hungary,HU,196.98,236.98,72.46,38.63,entsoe.eu,false,
2023-12-12 11:00:00,Hungary,Hungary,HU,208.71,250.88,69.98,36.69,entsoe.eu,false,
2023-12-12 12:00:00,Hungary,Hungary,HU,234.37,280.41,64.93,30.92,entsoe.eu,false,
2023-12-12 13:00:00,Hungary,Hungary,HU,269.4,317.93,59.59,22.86,entsoe.eu,false,
2023-12-12 14:00:00,Hungary,Hungary,HU,294.8,342.92,57.5,19.84,entsoe.eu,false,
2023-12-12 15:00:00,Hungary,Hungary,HU,294.78,342.82,57.81,22.52,entsoe.eu,false,
2023-12-12 16:00:00,Hungary,Hungary,HU,290.81,339.22,57.95,23.15,entsoe.eu,false,
2023-12-12 17:00:00,Hungary,Hungary,HU,291.81,340.78,56.94,21.07,entsoe.eu,false,
2023-12-12 18:00:00,Hungary,Hungary,HU,290.76,340.84,56.22,20.38,entsoe.eu,false,
2023-12-12 19:00:00,Hungary,Hungary,HU,282.49,328.77,59.28,21.58,entsoe.eu,false,
2023-12-12 20:00:00,Hungary,Hungary,HU,272.67,318.05,60.68,21.88,entsoe.eu,false,
2023-12-12 21:00:00,Hungary,Hungary,HU,275.65,317.88,62.67,21.4,entsoe.eu,false,
2023-12-12 22:00:00,Hungary,Hungary,HU,284.0,322.94,63.93,18.89,entsoe.eu,false,
2023-12-12 23:00:00,Hungary,Hungary,HU,277.3,316.03,64.59,17.99,entsoe.eu,false,
2023-12-13 00:00:00,Hungary,Hungary,HU,271.25,311.75,64.5,17.15,entsoe.eu,false,
2023-12-13 01:00:00,Hungary,Hungary,HU,273.7,315.16,64.04,16.51,entsoe.eu,false,
2023-12-13 02:00:00,Hungary,Hungary,HU,269.88,311.94,63.96,16.08,entsoe.eu,false,
2023-12-13 03:00:00,Hungary,Hungary,HU,278.23,320.09,63.1,16.02,entsoe.eu,false,
2023-12-13 04:00:00,Hungary,Hungary,HU,295.03,337.66,61.36,16.77,entsoe.eu,false,
2023-12-13 05:00:00,Hungary,Hungary,HU,307.17,353.69,57.12,16.56,entsoe.eu,false,
2023-12-13 06:00:00,Hungary,Hungary,HU,309.67,359.7,54.77,18.31,entsoe.eu,false,
2023-12-13 07:00:00,Hungary,Hungary,HU,313.24,364.33,54.14,18.52,entsoe.eu,false,
2023-12-13 08:00:00,Hungary,Hungary,HU,310.3,361.07,54.75,19.68,entsoe.eu,false,
2023-12-13 09:00:00,Hungary,Hungary,HU,305.63,355.8,54.81,18.77,entsoe.eu,false,
2023-12-13 10:00:00,Hungary,Hungary,HU,304.61,354.03,54.97,18.68,entsoe.eu,false,
2023-12-13 11:00:00,Hungary,Hungary,HU,300.09,348.66,55.91,19.61,entsoe.eu,false,
2023-12-13 12:00:00,Hungary,Hungary,HU,300.52,348.56,55.79,19.0,entsoe.eu,false,
2023-12-13 13:00:00,Hungary,Hungary,HU,302.39,350.97,55.03,18.24,entsoe.eu,false,
2023-12-13 14:00:00,Hungary,Hungary,HU,304.19,353.37,54.83,17.39,entsoe.eu,false,
2023-12-13 15:00:00,Hungary,Hungary,HU,307.58,357.08,55.36,18.5,entsoe.eu,false,
2023-12-13 16:00:00,Hungary,Hungary,HU,304.09,352.99,55.91,18.29,entsoe.eu,false,
2023-12-13 17:00:00,Hungary,Hungary,HU,305.26,354.03,55.48,16.78,entsoe.eu,false,
2023-12-13 18:00:00,Hungary,Hungary,HU,304.66,354.51,54.64,15.02,entsoe.eu,false,
2023-12-13 19:00:00,Hungary,Hungary,HU,296.78,344.65,56.23,15.37,entsoe.eu,false,
2023-12-13 20:00:00,Hungary,Hungary,HU,284.77,330.47,58.2,15.13,entsoe.eu,false,
2023-12-13 21:00:00,Hungary,Hungary,HU,286.41,332.02,58.12,12.91,entsoe.eu,false,
2023-12-13 22:00:00,Hungary,Hungary,HU,275.63,316.69,61.92,14.06,entsoe.eu,false,
2023-12-13 23:00:00,Hungary,Hungary,HU,263.24,302.03,64.28,14.12,entsoe.eu,false,
2023-12-14 00:00:00,Hungary,Hungary,HU,259.9,300.54,63.71,14.22,entsoe.eu,false,
2023-12-14 01:00:00,Hungary,Hungary,HU,258.71,300.93,63.02,14.3,entsoe.eu,false,
2023-12-14 02:00:00,Hungary,Hungary,HU,258.66,302.2,62.03,14.34,entsoe.eu,false,
2023-12-14 03:00:00,Hungary,Hungary,HU,266.15,309.39,61.81,14.19,entsoe.eu,false,
2023-12-14 04:00:00,Hungary,Hungary,HU,268.82,313.12,61.17,17.23,entsoe.eu,false,
2023-12-14 05:00:00,Hungary,Hungary,HU,281.32,329.23,57.77,19.94,entsoe.eu,false,
2023-12-14 06:00:00,Hungary,Hungary,HU,281.02,330.78,56.85,23.82,entsoe.eu,false,
2023-12-14 07:00:00,Hungary,Hungary,HU,278.06,327.44,57.83,26.42,entsoe.eu,false,
2023-12-14 08:00:00,Hungary,Hungary,HU,270.84,319.85,58.94,29.39,entsoe.eu,false,
2023-12-14 09:00:00,Hungary,Hungary,HU,265.18,314.67,59.4,30.11,entsoe.eu,false,
2023-12-14 10:00:00,Hungary,Hungary,HU,276.51,327.45,57.39,29.83,entsoe.eu,false,
2023-12-14 11:00:00,Hungary,Hungary,HU,275.74,327.44,57.07,31.44,entsoe.eu,false,
2023-12-14 12:00:00,Hungary,Hungary,HU,280.89,332.72,56.15,29.5,entsoe.eu,false,
2023-12-14 13:00:00,Hungary,Hungary,HU,281.89,332.26,56.27,27.89,entsoe.eu,false,
2023-12-14 14:00:00,Hungary,Hungary,HU,281.37,331.6,56.21,24.03,entsoe.eu,false,
2023-12-14 15:00:00,Hungary,Hungary,HU,280.99,329.99,57.41,25.94,entsoe.eu,false,
2023-12-14 16:00:00,Hungary,Hungary,HU,278.82,327.88,57.74,26.28,entsoe.eu,false,
2023-12-14 17:00:00,Hungary,Hungary,HU,277.7,327.32,57.41,25.79,entsoe.eu,false,
2023-12-14 18:00:00,Hungary,Hungary,HU,277.67,328.17,56.74,25.5,entsoe.eu,false,
2023-12-14 19:00:00,Hungary,Hungary,HU,274.19,322.64,57.94,24.09,entsoe.eu,false,
2023-12-14 20:00:00,Hungary,Hungary,HU,261.79,306.33,61.09,24.7,entsoe.eu,false,
2023-12-14 21:00:00,Hungary,Hungary,HU,251.78,295.59,62.48,22.27,entsoe.eu,false,
2023-12-14 22:00:00,Hungary,Hungary,HU,251.01,293.4,63.79,19.81,entsoe.eu,false,
2023-12-14 23:00:00,Hungary,Hungary,HU,246.79,287.6,65.08,19.07,entsoe.eu,false,
